
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       282   6  3.721305E+01  2.516005E+00  1.138815E+00  4.756075E+00  2.655903E-03 -2.655903E-03 _shell_0000000282   
       282   7  2.965304E+01  7.234729E+00  1.102702E+00  4.756075E+00 -2.655903E-03  2.655903E-03 _shell_0000000282   
       282   8  2.966101E+01  2.523973E+00 -1.738475E-01  4.756074E+00 -2.655903E-03 -2.655903E-03 _shell_0000000282   
       283   1  3.051919E+01 -2.174795E-01 -5.594940E-01  1.390555E+00 -1.062751E-01  1.062750E-01 _shell_0000000283   
       283   2  2.907581E+01 -5.363046E-01 -1.644270E+00  1.390554E+00  1.062750E-01  1.062750E-01 _shell_0000000283   
       283   3  3.020036E+01  5.294412E-01 -7.539721E-02  1.390555E+00 -1.062750E-01 -1.062750E-01 _shell_0000000283   
       283   4  2.939463E+01  8.482663E-01  3.276778E-01  1.390554E+00  1.062751E-01 -1.062750E-01 _shell_0000000283   
       283   5  3.051919E+01 -2.174795E-01 -5.594940E-01  1.390555E+00  1.062751E-01 -1.062750E-01 _shell_0000000283   
       283   6  2.907581E+01 -5.363046E-01 -1.644270E+00  1.390554E+00 -1.062750E-01 -1.062750E-01 _shell_0000000283   
       283   7  3.020036E+01  5.294412E-01 -7.539721E-02  1.390555E+00  1.062750E-01  1.062750E-01 _shell_0000000283   
       283   8  2.939463E+01  8.482663E-01  3.276778E-01  1.390554E+00 -1.062751E-01  1.062750E-01 _shell_0000000283   
       284   1  1.861093E-05 -2.778927E-05 -1.100535E-05  1.751622E-05 -1.113364E-07  1.113364E-07 _shell_0000000284   
       284   2  2.102040E-05 -2.812328E-05 -4.487417E-06  1.751622E-05  1.113364E-07  1.113364E-07 _shell_0000000284   
       284   3  1.827692E-05 -2.502336E-05 -7.986475E-06  1.751622E-05 -1.113363E-07 -1.113364E-07 _shell_0000000284   
       284   4  2.135441E-05 -2.468935E-05  9.016675E-08  1.751622E-05  1.113364E-07 -1.113364E-07 _shell_0000000284   
       284   5  1.861093E-05 -2.778927E-05 -1.100535E-05  1.751622E-05  1.113364E-07 -1.113364E-07 _shell_0000000284   
       284   6  2.102040E-05 -2.812328E-05 -4.487417E-06  1.751622E-05 -1.113364E-07 -1.113364E-07 _shell_0000000284   
