
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       269   1 -2.726178E+01  1.242410E+00  3.738962E-01  2.326873E+01  4.913821E-02 -4.913821E-02 _shell_0000000269   
       269   2 -2.347426E+01  1.094995E+00 -3.370658E-01  2.326873E+01 -4.913821E-02 -4.913821E-02 _shell_0000000269   
       269   3 -2.740920E+01 -5.883207E+00 -1.565530E-01  2.326873E+01  4.913821E-02  4.913821E-02 _shell_0000000269   
       269   4 -2.332684E+01 -5.735792E+00 -1.795801E-01  2.326873E+01 -4.913821E-02  4.913821E-02 _shell_0000000269   
       269   5 -2.726178E+01  1.242410E+00  3.738962E-01  2.326873E+01 -4.913821E-02  4.913821E-02 _shell_0000000269   
       269   6 -2.347426E+01  1.094995E+00 -3.370658E-01  2.326873E+01  4.913821E-02  4.913821E-02 _shell_0000000269   
       269   7 -2.740920E+01 -5.883207E+00 -1.565530E-01  2.326873E+01 -4.913821E-02 -4.913821E-02 _shell_0000000269   
       269   8 -2.332684E+01 -5.735792E+00 -1.795801E-01  2.326873E+01  4.913821E-02 -4.913821E-02 _shell_0000000269   
       270   1 -1.881046E+01  1.412639E+01  8.938333E-01  1.988847E+01  1.520658E-01 -1.520658E-01 _shell_0000000270   
       270   2 -1.295657E+01  1.367019E+01 -1.905750E+00  1.988847E+01 -1.520658E-01 -1.520658E-01 _shell_0000000270   
       270   3 -1.926665E+01  9.658210E+00  6.837290E-01  1.988847E+01  1.520658E-01  1.520658E-01 _shell_0000000270   
       270   4 -1.250038E+01  1.011441E+01  1.306654E-02  1.988847E+01 -1.520658E-01  1.520658E-01 _shell_0000000270   
       270   5 -1.881046E+01  1.412639E+01  8.938333E-01  1.988847E+01 -1.520658E-01  1.520658E-01 _shell_0000000270   
       270   6 -1.295657E+01  1.367019E+01 -1.905750E+00  1.988847E+01  1.520658E-01  1.520658E-01 _shell_0000000270   
       270   7 -1.926665E+01  9.658210E+00  6.837290E-01  1.988847E+01 -1.520658E-01 -1.520658E-01 _shell_0000000270   
       270   8 -1.250038E+01  1.011441E+01  1.306654E-02  1.988847E+01  1.520658E-01 -1.520658E-01 _shell_0000000270   
       271   1 -1.878133E+01 -6.373344E+00 -3.165309E-01  2.499876E+01 -1.878456E-03 -1.878456E-03 _shell_0000000271   
       271   2 -1.878696E+01  4.635529E+00  6.420406E-01  2.499876E+01 -1.878456E-03  1.878456E-03 _shell_0000000271   
       271   3 -1.180916E+01 -6.378979E+00 -5.118002E-01  2.499876E+01  1.878456E-03 -1.878456E-03 _shell_0000000271   
       271   4 -1.180353E+01  4.641165E+00  4.730697E-01  2.499876E+01  1.878456E-03  1.878456E-03 _shell_0000000271   
       271   5 -1.878133E+01 -6.373344E+00 -3.165309E-01  2.499876E+01  1.878456E-03  1.878456E-03 _shell_0000000271   
       271   6 -1.878696E+01  4.635529E+00  6.420406E-01  2.499876E+01  1.878456E-03 -1.878456E-03 _shell_0000000271   
       271   7 -1.180916E+01 -6.378979E+00 -5.118002E-01  2.499876E+01 -1.878456E-03  1.878456E-03 _shell_0000000271   
       271   8 -1.180353E+01  4.641165E+00  4.730697E-01  2.499876E+01 -1.878456E-03 -1.878456E-03 _shell_0000000271   
