
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       270   4 -1.074948E+01  2.964791E+00 -3.619398E-01  1.027266E+01 -6.360930E-03  6.360930E-03 _shell_0000000270   
       270   5 -1.164796E+01  2.529112E+00  4.525040E-01  1.027266E+01 -6.360930E-03  6.360930E-03 _shell_0000000270   
       270   6 -1.076856E+01  2.510030E+00  8.085816E-02  1.027266E+01  6.360930E-03  6.360930E-03 _shell_0000000270   
       270   7 -1.166704E+01  2.945708E+00 -7.934695E-02  1.027266E+01 -6.360930E-03 -6.360930E-03 _shell_0000000270   
       270   8 -1.074948E+01  2.964791E+00 -3.619398E-01  1.027266E+01  6.360930E-03 -6.360930E-03 _shell_0000000270   
       271   1 -9.578641E+00  4.160195E+00 -1.802841E-02  1.170255E+01  9.198148E-03  9.198148E-03 _shell_0000000271   
       271   2 -9.551046E+00  3.983262E+00  4.431825E-01  1.170255E+01  9.198148E-03 -9.198148E-03 _shell_0000000271   
       271   3 -9.198421E+00  4.187790E+00 -3.043799E-01  1.170255E+01 -9.198148E-03  9.198148E-03 _shell_0000000271   
       271   4 -9.226015E+00  3.955668E+00  2.805693E-02  1.170255E+01 -9.198148E-03 -9.198148E-03 _shell_0000000271   
       271   5 -9.578641E+00  4.160195E+00 -1.802841E-02  1.170255E+01 -9.198148E-03 -9.198148E-03 _shell_0000000271   
       271   6 -9.551046E+00  3.983262E+00  4.431825E-01  1.170255E+01 -9.198148E-03  9.198148E-03 _shell_0000000271   
       271   7 -9.198421E+00  4.187790E+00 -3.043799E-01  1.170255E+01  9.198148E-03 -9.198148E-03 _shell_0000000271   
       271   8 -9.226015E+00  3.955668E+00  2.805693E-02  1.170255E+01  9.198148E-03  9.198148E-03 _shell_0000000271   
       272   1 -7.695483E+00  4.859255E+00  4.194364E-01  1.327804E+01  1.757854E-02 -1.757854E-02 _shell_0000000272   
       272   2 -8.292926E+00  4.806520E+00 -8.238314E-02  1.327804E+01 -1.757854E-02 -1.757854E-02 _shell_0000000272   
