
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       281   5  3.137320E+01 -9.181495E-01  8.218807E-03  2.923169E+00  4.850439E-04 -4.850429E-04 _shell_0000000281   
       281   6  2.907523E+01 -9.196059E-01  6.125862E-02  2.923163E+00 -4.850411E-04 -4.850424E-04 _shell_0000000281   
       281   7  3.137171E+01 -1.062764E+00 -6.230702E-02  2.923166E+00  4.850404E-04  4.850417E-04 _shell_0000000281   
       281   8  2.907666E+01 -1.061308E+00 -2.474520E-03  2.923161E+00 -4.850438E-04  4.850427E-04 _shell_0000000281   
       282   1  2.449882E+01 -8.286708E-01  5.394082E-02  3.603630E+00  5.326817E-04  5.326817E-04 _shell_0000000282   
       282   2  2.450042E+01 -9.833053E-01 -9.743354E-03  3.603630E+00  5.326818E-04 -5.326817E-04 _shell_0000000282   
       282   3  2.676991E+01 -8.270728E-01  1.433014E-02  3.603630E+00 -5.326818E-04  5.326817E-04 _shell_0000000282   
       282   4  2.676832E+01 -9.849033E-01 -5.681161E-02  3.603630E+00 -5.326817E-04 -5.326817E-04 _shell_0000000282   
       282   5  2.449882E+01 -8.286708E-01  5.394082E-02  3.603630E+00 -5.326817E-04 -5.326817E-04 _shell_0000000282   
       282   6  2.450042E+01 -9.833053E-01 -9.743354E-03  3.603630E+00 -5.326818E-04  5.326817E-04 _shell_0000000282   
       282   7  2.676991E+01 -8.270728E-01  1.433014E-02  3.603630E+00  5.326818E-04 -5.326817E-04 _shell_0000000282   
       282   8  2.676832E+01 -9.849033E-01 -5.681161E-02  3.603630E+00  5.326817E-04  5.326817E-04 _shell_0000000282   
       283   1  2.704127E+01 -9.832562E-01  9.492386E-03  3.411731E+00 -5.138905E-04  5.138904E-04 _shell_0000000283   
       283   2  2.476583E+01 -9.847980E-01  5.733963E-02  3.411730E+00  5.138900E-04  5.138903E-04 _shell_0000000283   
       283   3  2.703972E+01 -1.143530E+00 -5.965787E-02  3.411731E+00 -5.138899E-04 -5.138903E-04 _shell_0000000283   
       283   4  2.476737E+01 -1.141989E+00 -4.616071E-03  3.411730E+00  5.138905E-04 -5.138904E-04 _shell_0000000283   
       283   5  2.704127E+01 -9.832562E-01  9.492386E-03  3.411731E+00  5.138905E-04 -5.138903E-04 _shell_0000000283   
       283   6  2.476583E+01 -9.847980E-01  5.733963E-02  3.411730E+00 -5.138900E-04 -5.138903E-04 _shell_0000000283   
       283   7  2.703972E+01 -1.143530E+00 -5.965787E-02  3.411731E+00  5.138899E-04  5.138903E-04 _shell_0000000283   
       283   8  2.476737E+01 -1.141989E+00 -4.616071E-03  3.411730E+00 -5.138905E-04  5.138904E-04 _shell_0000000283   
       284   1  2.301685E+01 -1.187257E+00  6.107165E-03  3.667736E+00 -5.212458E-04  5.212456E-04 _shell_0000000284   
       284   2  2.075487E+01 -1.188821E+00  5.556380E-02  3.667736E+00  5.212455E-04  5.212456E-04 _shell_0000000284   
       284   3  2.301528E+01 -1.363553E+00 -5.857217E-02  3.667736E+00 -5.212453E-04 -5.212455E-04 _shell_0000000284   
       284   4  2.075644E+01 -1.361989E+00 -1.817712E-03  3.667735E+00  5.212457E-04 -5.212456E-04 _shell_0000000284   
       284   5  2.301685E+01 -1.187257E+00  6.107165E-03  3.667736E+00  5.212458E-04 -5.212456E-04 _shell_0000000284   
       284   6  2.075487E+01 -1.188821E+00  5.556380E-02  3.667736E+00 -5.212455E-04 -5.212456E-04 _shell_0000000284   
       284   7  2.301528E+01 -1.363553E+00 -5.857217E-02  3.667736E+00  5.212453E-04  5.212455E-04 _shell_0000000284   
       284   8  2.075644E+01 -1.361989E+00 -1.817712E-03  3.667735E+00 -5.212457E-04  5.212456E-04 _shell_0000000284   
       285   1  2.251380E+01 -8.221219E-01  1.471339E-02  4.027888E+00 -5.473340E-04  5.473339E-04 _shell_0000000285   
       285   2  2.025988E+01 -8.237639E-01  4.712747E-02  4.027888E+00  5.473339E-04  5.473339E-04 _shell_0000000285   
       285   3  2.251216E+01 -9.857194E-01 -5.104140E-02  4.027888E+00 -5.473339E-04 -5.473339E-04 _shell_0000000285   
       285   4  2.026153E+01 -9.840774E-01 -1.096463E-02  4.027888E+00  5.473340E-04 -5.473339E-04 _shell_0000000285   
       285   5  2.251380E+01 -8.221219E-01  1.471339E-02  4.027888E+00  5.473340E-04 -5.473339E-04 _shell_0000000285   
       285   6  2.025988E+01 -8.237639E-01  4.712747E-02  4.027888E+00 -5.473339E-04 -5.473339E-04 _shell_0000000285   
       285   7  2.251216E+01 -9.857194E-01 -5.104140E-02  4.027888E+00  5.473339E-04  5.473339E-04 _shell_0000000285   
       285   8  2.026153E+01 -9.840774E-01 -1.096463E-02  4.027888E+00 -5.473340E-04  5.473339E-04 _shell_0000000285   
       286   1  2.276542E+01 -1.169382E+00 -5.480068E-02  3.864875E+00 -5.371532E-04 -5.371532E-04 _shell_0000000286   
       286   2  2.276703E+01 -9.981618E-01  1.074949E-02  3.864875E+00 -5.371532E-04  5.371532E-04 _shell_0000000286   
       286   3  2.050896E+01 -1.167770E+00 -6.766661E-03  3.864875E+00  5.371532E-04 -5.371532E-04 _shell_0000000286   
       286   4  2.050735E+01 -9.997733E-01  5.126334E-02  3.864875E+00  5.371532E-04  5.371532E-04 _shell_0000000286   
       286   5  2.276542E+01 -1.169382E+00 -5.480068E-02  3.864875E+00  5.371532E-04  5.371532E-04 _shell_0000000286   
       286   6  2.276703E+01 -9.981618E-01  1.074949E-02  3.864875E+00  5.371532E-04 -5.371532E-04 _shell_0000000286   
       286   7  2.050896E+01 -1.167770E+00 -6.766661E-03  3.864875E+00 -5.371532E-04  5.371532E-04 _shell_0000000286   
