
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       340   1  2.101728E-03
       340   2  2.095594E-03
       340   3  2.404954E-03
       340   4  2.399683E-03
       340   5  2.101728E-03
       340   6  2.095594E-03
       340   7  2.404954E-03
       340   8  2.399683E-03
       341   1  3.275062E-03
       341   2  2.928156E-03
       341   3  3.254209E-03
       341   4  2.905702E-03
       341   5  3.275062E-03
       341   6  2.928156E-03
       341   7  3.254209E-03
       341   8  2.905702E-03
       342   1  6.094726E-03
       342   2  5.645848E-03
       342   3  5.867314E-03
       342   4  5.419058E-03
       342   5  6.094726E-03
       342   6  5.645848E-03
       342   7  5.867314E-03
       342   8  5.419058E-03
       343   1  4.021613E-03
       343   2  3.956226E-03
       343   3  4.423968E-03
       343   4  4.360442E-03
       343   5  4.021613E-03
       343   6  3.956226E-03
       343   7  4.423968E-03
       343   8  4.360442E-03
       344   1  8.384347E-03
       344   2  7.862282E-03
       344   3  9.137545E-03
       344   4  8.622094E-03
       344   5  8.384347E-03
       344   6  7.862282E-03
       344   7  9.137545E-03
       344   8  8.622094E-03
       345   1  2.002749E-02
       345   2  1.862087E-02
       345   3  1.321165E-02
       345   4  1.265416E-02
       345   5  2.002749E-02
       345   6  1.862087E-02
       345   7  1.321165E-02
       345   8  1.265416E-02
       346   1  1.032920E-01
       346   2  8.638816E-02
       346   3  6.391494E-02
       346   4  3.656154E-02
       346   5  1.032920E-01
       346   6  8.638816E-02
       346   7  6.391494E-02
       346   8  3.656154E-02
       347   1  8.843892E-03
       347   2  9.613653E-03
       347   3  8.821510E-03
       347   4  9.588558E-03
       347   5  8.843892E-03
       347   6  9.613653E-03
       347   7  8.821510E-03
       347   8  9.588558E-03
       348   1  9.704879E-03
       348   2  8.894714E-03
       348   3  9.713712E-03
       348   4  8.902248E-03
       348   5  9.704879E-03
       348   6  8.894714E-03
       348   7  9.713712E-03
       348   8  8.902248E-03
       349   1  9.670400E-03
       349   2  9.632235E-03
       349   3  8.879512E-03
       349   4  8.845236E-03
       349   5  9.670400E-03
       349   6  9.632235E-03
       349   7  8.879512E-03
       349   8  8.845236E-03
       350   1  9.766547E-03
       350   2  9.769415E-03
       350   3  8.931647E-03
       350   4  8.934608E-03
       350   5  9.766547E-03
       350   6  9.769415E-03
       350   7  8.931647E-03
